"entry";"name";"gossip_menu_id";"minlevel";"maxlevel";"exp";"faction";"npcflag";"detection_range";"rank";"dmgschool";"DamageModifier";"BaseAttackTime";"RangeAttackTime";"BaseVariance";"RangeVariance";"unit_class";"unit_flags";"unit_flags2";"dynamicflags";"family";"type";"type_flags";"mingold";"maxgold";"HealthModifier";"ManaModifier";"ArmorModifier";"ExperienceModifier";"RacialLeader";"RegenHealth";"mechanic_immune_mask";"spell_school_immune_mask";"flags_extra";"ScriptName"
5499;"Lilyssia Nightbreeze";4201;35;35;0;12;81;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;134217728;0;0;1.1;1.0;1.0;1.0;0;1;0;0;2;""
5500;"Tel'Athir";4112;31;31;0;12;1;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.1;1.0;1.0;1.0;0;1;0;0;2;""
5501;"Kaerbrus";4694;57;57;0;80;51;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.35;1.0;1.0;1.0;0;1;0;0;2;""
5502;"Shylamiir";0;35;35;0;12;80;18.0;0;0;1.0;2000;2000;1.0;1.0;1;4608;2048;0;0;7;0;0;0;1.1;1.0;1.0;1.0;0;1;0;0;2;""
5503;"Eldraeith";683;30;30;0;12;129;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;134217728;0;0;1.05;1.0;1.0;1.0;0;1;0;0;2;""
5504;"Sheldras Moontree";4508;60;60;0;12;51;18.0;0;0;1.0;2000;2000;1.0;1.0;1;4608;2048;0;0;7;0;0;0;1.35;1.0;1.0;1.0;0;1;0;0;2;""
5505;"Theridran";21228;50;50;0;80;51;18.0;0;0;1.0;2000;2000;1.0;1.0;1;4608;2048;0;0;7;134217728;0;0;1.25;1.0;1.0;1.0;0;1;0;0;2;""
5506;"Maldryn";4507;40;40;0;12;49;18.0;0;0;1.0;2000;2000;1.0;1.0;1;4608;2048;0;0;7;0;0;0;1.15;1.0;1.0;1.0;0;1;0;0;2;""
5507;"Celmoridan";0;35;35;0;12;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.1;1.0;1.0;1.0;0;1;0;0;2;""
5508;"Strumner Flintheel";0;40;40;0;12;4224;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.15;1.0;1.0;1.0;0;1;0;0;2;""
5509;"Kathrum Axehand";693;30;30;0;12;4225;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;134217728;0;0;1.05;1.0;1.0;1.0;0;1;0;0;2;""
5510;"Thulman Flintcrag";693;30;30;0;12;4481;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;134217728;0;0;1.05;1.0;1.0;1.0;0;1;0;0;2;""
5511;"Therum Deepforge";581;33;33;0;12;81;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;134217728;0;0;1.1;1.0;1.0;1.0;0;1;0;0;2;""
5512;"Kaita Deepforge";693;30;30;0;12;4225;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;134217728;0;0;1.05;1.0;1.0;1.0;0;1;0;0;2;""
5513;"Gelman Stonehand";660;35;35;0;12;81;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;134217728;0;0;1.1;1.0;1.0;1.0;0;1;0;0;2;""
5514;"Brooke Stonebraid";693;30;30;0;12;129;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;134217728;0;0;1.05;1.0;1.0;1.0;0;1;0;0;2;""
5515;"Einris Brightspear";4474;60;60;0;12;51;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.35;1.0;1.0;1.0;0;1;0;0;2;""
5516;"Ulfir Ironbeard";4473;50;50;0;12;51;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.25;1.0;1.0;1.0;0;1;0;0;2;""
5517;"Thorfin Stoneshield";4472;40;40;0;12;51;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.15;1.0;1.0;1.0;0;1;0;0;2;""
5518;"Lilliam Sparkspindle";4146;35;35;0;875;83;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;134217728;0;0;1.1;1.0;1.0;1.0;0;1;0;0;2;""
5519;"Billibub Cogspinner";698;30;30;0;875;129;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;134217728;0;0;1.05;1.0;1.0;1.0;0;1;0;0;2;""
5520;"Spackle Thornberry";0;40;40;0;875;2;18.0;0;0;1.0;2000;2000;1.0;1.0;8;4608;2048;0;0;7;0;0;0;1.15;1.0;1.0;1.0;0;1;0;0;2;""
5521;"Glenrunner";0;10;10;0;12;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;1;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5522;"Ironclaw";0;10;10;0;12;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;1;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5523;"War Party Kodo";0;29;30;0;83;0;18.0;0;0;1.0;3000;2000;1.0;1.0;1;768;2048;0;0;1;0;0;0;1.05;1.0;1.0;1.0;0;1;0;0;0;""
5524;"Caravan Watcher";0;35;40;0;208;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.15;1.0;1.0;1.0;0;1;0;0;0;""
5525;"Caravan Packhorse";0;30;30;0;209;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;1;0;0;0;1.05;1.0;1.0;1.0;0;1;0;0;2;""
5526;"Caravan Merchant";0;41;41;0;208;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.2;1.0;1.0;1.0;0;1;0;0;2;""
5542;"Stormwind Traveling Merchant";0;41;41;0;12;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.2;1.0;1.0;1.0;0;1;0;0;2;""
5543;"Clarice Foster";0;17;17;0;68;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;33280;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5544;"[UNUSED] Yuriv Adhem";0;20;20;0;12;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
5546;"Grunt Zuul";0;65;65;1;85;0;18.0;0;0;0.5;2000;2000;1.0;1.0;1;4096;2048;0;0;7;0;0;0;1.3;1.0;1.0;1.0;0;1;0;0;0;""
5547;"Grunt Tharlak";0;65;65;1;85;0;18.0;0;0;0.5;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.3;1.0;1.0;1.0;0;1;0;0;0;""
5548;"[PH] Mine Boss";0;21;21;0;16;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.02;1.0;1.0;1.0;0;1;0;0;0;""
5549;"[PH] Mine Guard";0;18;18;0;16;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
5550;"[PH] PVP Peasent";0;15;17;0;84;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5551;"[PH] Caravan Guard";0;50;50;0;168;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.25;1.0;1.0;1.0;0;1;0;0;0;""
5552;"[PH] PVP Peon";0;15;17;0;83;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5553;"[PH] Caravan Scout";0;50;50;0;168;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.25;1.0;1.0;1.0;0;1;0;0;0;""
5554;"[PH] PVP Wildlife";0;14;17;0;16;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;1;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
5555;"[PH] Ogre Caravan Packhorse";0;50;50;0;99;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;1;0;0;0;1.25;1.0;1.0;1.0;0;1;0;0;2;""
5556;"[PH] Alliance Commander";0;21;21;0;84;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.02;1.0;1.0;1.0;0;1;0;0;0;""
5557;"[PH] Horde Commander";0;21;21;0;83;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.02;1.0;1.0;1.0;0;1;0;0;0;""
5558;"[PH] Alliance Guard";0;15;18;0;84;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
5559;"[PH] Horde Guard";0;15;18;0;83;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
5560;"[PH] Alliance Raider";0;15;18;0;84;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
5561;"[PH] Horde Raider";0;15;18;0;83;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
5562;"[PH] Alliance Archer";0;15;18;0;84;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
5563;"[PH] Horde Archer";0;15;18;0;83;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
5564;"Simon Tanner";4203;35;35;0;12;81;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;134217728;0;0;1.1;1.0;1.0;1.0;0;1;0;0;2;""
5565;"Jillian Tanner";688;30;30;0;12;129;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;134217728;0;0;1.05;1.0;1.0;1.0;0;1;0;0;2;""
5566;"Tannysa";643;35;35;0;12;83;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;134217728;0;0;1.1;1.0;1.0;1.0;0;1;0;0;2;""
5567;"Sellandus";4344;31;31;0;12;1;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.1;1.0;1.0;1.0;0;1;0;0;2;""
5568;"Captured Leper Gnome";0;8;8;0;35;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5569;"Fizzlebang Booms";0;40;40;0;875;130;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.15;1.0;1.0;1.0;0;1;0;0;2;""
5570;"Bruuk Barleybeard";0;50;50;0;55;642;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.25;1.0;1.0;1.0;0;1;0;0;2;""
5587;"[PH] Alliance Mine Boss";0;21;21;0;84;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.02;1.0;1.0;1.0;0;1;0;0;0;""
5588;"[PH] Alliance Mine Guard";0;18;18;0;84;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
5589;"[PH] Horde Mine Boss";0;21;21;0;83;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.02;1.0;1.0;1.0;0;1;0;0;0;""
5590;"[PH] Horde Mine Guard";0;18;18;0;83;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
5591;"Dar";0;40;40;0;29;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;4608;2048;0;0;7;0;0;0;1.15;1.0;1.0;1.0;0;1;0;0;2;""
5592;"Tok'Kar";0;43;43;0;29;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.2;1.0;1.0;1.0;0;1;0;0;2;""
5593;"Katar";0;45;45;0;29;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.2;1.0;1.0;1.0;0;1;0;0;2;""
5594;"Alchemist Pestlezugg";900;45;45;0;474;131;18.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;134217728;0;0;1.2;1.0;1.0;1.0;0;1;0;0;2;""
5595;"Ironforge Guard";2121;75;75;2;57;1;18.0;0;0;1.0;2000;2000;1.0;1.0;1;32768;2048;0;0;7;0;0;0;1.5;1.0;1.0;1.0;0;1;0;0;98304;""
5596;"Twain Test Prop";0;7;8;2;38;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;1;1;1;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
5597;"Grunt Komak";0;38;38;0;29;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.15;1.0;1.0;1.0;0;1;0;0;2;""
5598;"Atal'ai Exile";0;45;45;0;35;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;768;2048;0;0;7;0;0;0;1.2;1.0;1.0;1.0;0;1;0;0;2;""
5599;"Kon Yelloweyes";0;25;25;0;83;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;4608;2048;0;0;7;0;0;0;1.02;1.0;1.0;1.0;0;1;0;0;2;""
5600;"Khan Dez'hepah";0;35;35;0;130;0;18.0;0;0;1.0;2200;2000;1.0;1.0;1;0;2048;0;0;7;0;150;221;1.1;1.0;1.0;1.0;0;1;0;0;0;""
5601;"Khan Jehn";0;37;37;0;133;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;150;238;1.15;1.0;1.0;1.0;0;1;0;0;0;""
5602;"Khan Shaka";0;37;37;0;132;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;94;170;1.15;1.0;1.0;1.0;0;1;0;0;0;""
5603;"Grunt Mojka";0;38;38;0;29;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.15;1.0;1.0;1.0;0;1;0;0;2;""
5604;"[UNUSED] [PH] Orcish Barfly";0;1;1;0;83;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
5605;"Tisa Martine";0;30;30;0;55;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.05;1.0;1.0;1.0;0;1;0;0;2;""
5606;"Goma";0;12;12;0;29;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5607;"Roger";0;1;1;0;35;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5608;"Jamin";0;1;1;0;35;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5609;"Zazo";0;14;14;0;29;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5610;"Kozish";0;12;12;0;29;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5611;"Barkeep Morag";0;13;13;0;29;642;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5612;"Gimrizz Shadowcog";4682;15;15;0;875;49;18.0;0;0;1.0;1500;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5613;"Doyo'da";0;11;11;0;126;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5614;"Sarok";0;25;25;0;29;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.02;1.0;1.0;1.0;0;1;0;0;2;""
5615;"Wastewander Rogue";0;43;44;0;16;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;61;412;1.2;1.0;1.0;1.0;0;1;0;0;0;""
5616;"Wastewander Thief";0;40;41;0;16;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;54;351;1.2;1.0;1.0;1.0;0;1;0;0;0;""
5617;"Wastewander Shadow Mage";0;42;43;0;16;0;18.0;0;0;1.0;2000;2000;1.0;1.0;8;0;2048;0;0;7;0;69;405;1.2;1.0;1.0;1.0;0;1;0;0;0;""
5618;"Wastewander Bandit";0;41;42;0;16;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;60;380;1.2;1.0;1.0;1.0;0;1;0;0;0;""
5620;"Bartender Wental";0;21;21;0;12;640;18.0;0;0;1.0;1000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.02;1.0;1.0;1.0;0;1;0;0;2;""
5621;"Timmy";0;1;1;0;68;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;6;0;0;0;1.0;1.0;1.0;1.0;0;1;8388624;0;2;""
5622;"Ongeku";0;37;37;0;51;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;60;237;1.15;1.0;1.0;1.0;0;1;0;0;0;""
5623;"Wastewander Assassin";0;42;45;0;16;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;80;453;1.2;1.0;1.0;1.0;0;1;0;0;0;""
5624;"Undercity Guardian";2849;75;75;2;71;1;18.0;0;0;1.0;2000;2000;1.0;1.0;1;32768;2048;0;0;6;0;0;0;1.5;1.0;1.0;1.0;0;1;8388624;0;98304;""
5625;"Theramore Transport";0;50;50;0;35;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;9;0;0;0;1.25;1.0;1.0;1.0;0;1;0;0;0;""
5626;"Joey";0;1;1;0;68;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;6;0;0;0;1.0;1.0;1.0;1.0;0;1;8388624;0;2;""
5627;"Johnny";11017;1;1;0;68;1;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;6;0;0;0;1.0;1.0;1.0;1.0;0;1;8388624;0;2;""
5628;"Lieutenant Beech";0;22;22;0;210;0;20.0;1;0;7.5;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;3.0;1.0;1.0;1.0;0;1;0;0;0;""
5629;"Theramore Commando";0;15;15;0;210;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
5630;"Theramore Mage";0;21;21;0;210;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.02;1.0;1.0;1.0;0;1;0;0;0;""
5631;"Theramore Medic";0;20;20;0;210;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
5632;"Theramore Incursion Master Control Program";0;1;1;0;35;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;10;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;0;""
5633;"Lieutenant Baxter";0;22;22;0;210;0;20.0;1;0;7.5;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;3.0;3.0;1.0;1.0;0;1;0;0;0;""
5634;"Rhapsody Shindigger";0;44;44;0;35;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.2;1.0;1.0;1.0;0;1;0;0;2;""
5635;"Falstad Wildhammer";0;50;50;0;694;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.25;1.0;1.0;1.0;0;1;0;0;2;""
5636;"Gryphon Master Talonaxe";11714;44;44;0;694;3;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.2;1.0;1.0;1.0;0;1;0;0;2;""
5637;"Roetten Stonehammer";0;40;40;0;122;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.15;1.0;1.0;1.0;0;1;0;0;2;""
5638;"Kreldig Ungor";0;35;35;0;122;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.1;1.0;1.0;1.0;0;1;0;0;2;""
5639;"Craven Drok";0;35;35;0;83;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.1;1.0;1.0;1.0;0;1;0;0;2;""
5640;"Keldran";0;38;38;0;29;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.15;1.0;1.0;1.0;0;1;0;0;2;""
5641;"Takata Steelblade";0;40;40;0;29;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.15;1.0;1.0;1.0;0;1;0;0;2;""
5642;"Vahlarriel Demonslayer";0;37;37;0;124;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;0;0;0;1.15;1.0;1.0;1.0;0;1;0;0;2;""
5643;"Tyranis Malem";0;36;36;0;16;0;18.0;0;0;1.0;2000;2000;1.0;1.0;2;32768;2048;0;0;7;0;53;255;1.15;1.0;1.0;1.0;0;1;0;0;0;""
5644;"Dalinda Malem";0;35;35;0;10;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;512;2048;0;0;7;4096;0;0;1.1;1.0;1.0;1.0;0;1;0;0;2;""
5645;"Sandfury Hideskinner";0;42;43;0;37;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;32768;2048;0;0;7;0;289;970;1.2;1.0;1.0;1.0;0;1;0;0;0;""
5646;"Sandfury Axe Thrower";0;42;44;0;37;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;32768;2048;0;0;7;0;311;411;1.2;1.0;1.0;1.0;0;1;0;0;0;""
5647;"Sandfury Firecaller";0;43;44;0;37;0;20.0;0;0;1.0;2000;2000;1.0;1.0;2;32768;2048;0;0;7;0;232;878;1.2;2.0;1.0;1.0;0;1;0;0;0;""
5648;"Sandfury Shadowcaster";0;43;44;0;37;0;20.0;1;0;2.4;2000;2000;1.0;1.0;8;32832;2048;0;0;7;0;221;1282;3.0;2.0;1.0;1.25;0;1;0;0;0;""
5649;"Sandfury Blood Drinker";0;44;45;0;37;0;20.0;1;0;2.4;2000;2000;1.0;1.0;1;32832;2048;0;0;7;0;209;1360;3.0;2.0;1.0;1.25;0;1;0;0;0;""
5650;"Sandfury Witch Doctor";0;44;45;0;37;0;20.0;1;0;2.4;2000;2000;1.0;1.0;2;32832;2048;0;0;7;0;258;1346;3.0;2.0;1.0;1.25;0;1;0;0;0;""
5651;"Patrick Garrett";0;15;15;0;68;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;37376;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5652;"Undercity Practice Dummy";0;25;25;0;914;0;20.0;0;0;1.0;2000;2000;1.0;1.0;1;256;2048;0;0;9;0;0;0;3.0;1.0;1.0;1.0;0;1;0;0;2;""
5653;"Tyler";0;20;20;0;118;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;36864;2048;0;0;7;0;0;0;2.0;1.0;1.0;1.0;0;1;0;0;0;""
5654;"Edward";0;20;20;0;118;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;36864;2048;0;0;7;0;0;0;2.0;1.0;1.0;1.0;0;1;0;0;0;""
5655;"Robert Gossom";0;20;20;0;68;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;36864;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5656;"Richard Van Brunt";0;20;20;0;68;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;36864;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5657;"Marla Fowler";0;20;20;0;68;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;36864;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5658;"Chloe Curthas";0;20;20;0;68;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;36864;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5659;"Andrew Hartwell";0;20;20;0;68;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;36864;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5660;"Riley Walker";0;20;20;0;68;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;36864;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5661;"Brother Malach";0;20;20;0;1154;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;36864;2048;0;0;7;4096;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5662;"Sergeant Houser";0;40;40;0;68;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;37376;2048;0;0;7;0;0;0;1.15;1.0;1.0;1.0;0;1;0;0;2;""
5663;"Travist Bosk";0;20;20;0;1154;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;36864;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5664;"Eldin Partridge";0;20;20;0;1154;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;36864;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5665;"Alyssa Blaye";0;20;20;0;1154;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;36864;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5666;"Gunther's Visage";0;53;53;0;68;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;0;2048;0;0;7;0;0;0;1.3;1.0;1.0;1.0;0;1;0;0;2;""
5667;"Venya Marthand";0;10;10;0;83;2;18.0;0;0;1.0;2000;2000;1.0;1.0;1;37632;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5668;"Mattie Alred";0;20;20;0;68;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;37376;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
5669;"Helena Atwood";0;20;20;0;68;0;18.0;0;0;1.0;2000;2000;1.0;1.0;1;32768;2048;0;0;7;0;0;0;1.0;1.0;1.0;1.0;0;1;0;0;2;""
